Mon Jul 29 2013 00:00:00 GMT-0400 (Eastern Daylight Time),98.60,102.50,98.46,101.20,0,1161619140
Tue Jul 30 2013 00:00:00 GMT-0400 (Eastern Daylight Time),101.49,107.99,100.47,107.99,0,1240092366
Wed Jul 31 2013 00:00:00 GMT-0400 (Eastern Daylight Time),107.95,111.34,103.88,106.09,0,1218777834
Thu Aug 01 2013 00:00:00 GMT-0400 (Eastern Daylight Time),106.21,108.00,103.01,104.00,0,1195225200
Fri Aug 02 2013 00:00:00 GMT-0400 (Eastern Daylight Time),104.86,108.00,101.21,104.50,0,1201487185
Sat Aug 03 2013 00:00:00 GMT-0400 (Eastern Daylight Time),104.50,105.78,102.00,104.00,0,1196226508
Sun Aug 04 2013 00:00:00 GMT-0400 (Eastern Daylight Time),104.95,105.95,103.52,105.14,0,1209797378
Mon Aug 05 2013 00:00:00 GMT-0400 (Eastern Daylight Time),105.12,107.77,105.00,106.22,0,1222677176
Tue Aug 06 2013 00:00:00 GMT-0400 (Eastern Daylight Time),106.72,107.38,105.56,106.75,0,1229098150
Wed Aug 07 2013 00:00:00 GMT-0400 (Eastern Daylight Time),106.75,106.75,106.75,106.75,0,1229098150
Thu Aug 08 2013 00:00:00 GMT-0400 (Eastern Daylight Time),106.75,106.75,101.26,103.00,0,1187105900
Fri Aug 09 2013 00:00:00 GMT-0400 (Eastern Daylight Time),103.07,105.75,101.93,102.80,0,1185307130
Sat Aug 10 2013 00:00:00 GMT-0400 (Eastern Daylight Time),102.80,103.90,102.41,103.00,0,1188153925
Sun Aug 11 2013 00:00:00 GMT-0400 (Eastern Daylight Time),103.00,105.19,102.75,105.00,0,1211789250
Mon Aug 12 2013 00:00:00 GMT-0400 (Eastern Daylight Time),105.00,108.00,103.50,106.64,0,1231248581
Tue Aug 13 2013 00:00:00 GMT-0400 (Eastern Daylight Time),106.99,109.35,104.65,109.00,0,1259042650
Wed Aug 14 2013 00:00:00 GMT-0400 (Eastern Daylight Time),109.56,115.00,108.00,112.56,0,1300656724
Thu Aug 15 2013 00:00:00 GMT-0400 (Eastern Daylight Time),112.56,113.25,109.00,109.99,0,1271404657
Fri Aug 16 2013 00:00:00 GMT-0400 (Eastern Daylight Time),110.00,112.30,108.52,108.99,0,1260352119
Sat Aug 17 2013 00:00:00 GMT-0400 (Eastern Daylight Time),108.99,113.75,108.22,113.50,0,1312996375
Sun Aug 18 2013 00:00:00 GMT-0400 (Eastern Daylight Time),112.75,114.69,112.00,113.50,0,1313544013
Mon Aug 19 2013 00:00:00 GMT-0400 (Eastern Daylight Time),113.38,123.06,111.77,119.00,0,1377725475
Tue Aug 20 2013 00:00:00 GMT-0400 (Eastern Daylight Time),119.00,123.01,117.51,121.21,0,1403829641
Wed Aug 21 2013 00:00:00 GMT-0400 (Eastern Daylight Time),121.21,124.91,119.68,123.30,0,1428698678
Thu Aug 22 2013 00:00:00 GMT-0400 (Eastern Daylight Time),123.30,123.50,120.60,121.15,0,1404437433
